   390  619.62    4.202    7.77 9000.0    2.5929    0.0418    5.31  184.00    2.50   39.53    0.6900   36.75100   -1.31000 9000.000
   392  619.05    4.209    7.72 9000.0    2.5928    0.0419    5.33  182.00    2.40   39.52    0.6900   36.75100   -1.31000 9000.000
   394  618.42    4.218    7.63 9000.0    2.5928    0.0419    5.35  178.00    2.20   39.52    0.6900   36.75100   -1.31000 9000.000
   396  617.68    4.227    7.56 9000.0    2.5927    0.0420    5.37  173.00    2.20   39.51    0.6900   36.75100   -1.31000 9000.000
   398  616.83    4.239    7.55 9000.0    2.5925    0.0420    5.40  167.00    2.10   39.49    0.6900   36.75100   -1.31000 9000.000
   400  615.92    4.251    7.55 9000.0    2.5923    0.0421    5.43  160.00    2.10   39.46    0.6900   36.75100   -1.31000 9000.000
   402  615.08    4.262    7.52 9000.0    2.5923    0.0421    5.46  152.00    2.20   39.46    0.6900   36.75100   -1.31000 9000.000
   404  614.29    4.273    7.50 9000.0    2.5923    0.0422    5.48  146.00    2.30   39.46    0.6900   36.75100   -1.31000 9000.000
   406  613.51    4.283    7.50 9000.0    2.5923    0.0423    5.51  140.00    2.50   39.46    0.6900   36.75100   -1.31000 9000.000
   408  612.84    4.292    7.46 9000.0    2.5925    0.0423    5.53  135.00    2.70   39.48    0.6900   36.75100   -1.31000 9000.000
   410  612.12    4.302    7.49 9000.0    2.5927    0.0424    5.56  131.00    2.90   39.51    0.6900   36.75100   -1.31000 9000.000
   412  611.31    4.313    7.83 9000.0    2.5929    0.0424    5.58  128.00    3.10   39.53    0.6900   36.75100   -1.31000 9000.000
   414  610.43    4.325    8.06 9000.0    2.6328    0.0431    5.61  126.00    3.30   39.54    0.7000   36.75100   -1.31000 9000.000
   416  609.51    4.337    8.02 9000.0    2.6330    0.0432    5.65  124.00    3.40   39.56    0.7000   36.75100   -1.31000 9000.000
   418  608.75    4.348    8.03 9000.0    2.6330    0.0433    5.67  122.00    3.60   39.56    0.7000   36.75100   -1.31000 9000.000
   420  608.13    4.356    8.05 9000.0    2.6330    0.0433    5.69  121.00    3.60   39.56    0.7000   36.75100   -1.31000 9000.000
   422  607.33    4.367    7.98 9000.0    2.6331    0.0434    5.72  120.00    3.70   39.57    0.7000   36.75100   -1.31000 9000.000
   424  606.38    4.380    7.89 9000.0    2.6731    0.0441    5.75  119.00    3.70   39.58    0.7100   36.75100   -1.31000 9000.000
   426  605.47    4.392    7.77 9000.0    2.6732    0.0442    5.78  118.00    3.70   39.59    0.7100   36.75100   -1.31000 9000.000
   428  604.66    4.403    7.67 9000.0    2.6733    0.0442    5.81  117.00    3.70   39.61    0.7100   36.75100   -1.31000 9000.000
   430  603.93    4.413    7.62 9000.0    2.6734    0.0443    5.84  116.00    3.70   39.62    0.7100   36.75100   -1.31000 9000.000
   432  603.10    4.424    7.57 9000.0    2.6734    0.0443    5.87  115.00    3.70   39.62    0.7100   36.75000   -1.31000 9000.000
   434  602.24    4.436    7.43 9000.0    2.6734    0.0444    5.90  114.00    3.70   39.62    0.7100   36.75000   -1.31000 9000.000
   436  601.43    4.447    7.28 9000.0    2.7133    0.0451    5.93  113.00    3.80   39.62    0.7200   36.75000   -1.31000 9000.000
   438  600.49    4.460    7.17 9000.0    2.7532    0.0458    5.96  112.00    3.80   39.62    0.7300   36.75000   -1.31000 9000.000
   440  599.49    4.474    7.11 9000.0    2.7132    0.0453    6.00  110.00    3.90   39.61    0.7200   36.75000   -1.31000 9000.000
   442  598.39    4.489    7.04 9000.0    2.7127    0.0453    6.03  108.00    3.90   39.55    0.7200   36.75000   -1.31000 9000.000
   444  597.31    4.504    6.86 9000.0    2.7124    0.0454    6.07  107.00    4.00   39.51    0.7200   36.75000   -1.31000 9000.000
   446  596.33    4.517    6.70 9000.0    2.7121    0.0455    6.11  105.00    4.10   39.48    0.7200   36.75000   -1.30900 9000.000
   448  595.46    4.530    6.65 9000.0    2.7120    0.0455    6.14  103.00    4.20   39.47    0.7200   36.75000   -1.30900 9000.000
   450  594.59    4.542    6.66 9000.0    2.7119    0.0456    6.17  102.00    4.30   39.46    0.7200   36.75000   -1.30900 9000.000
   452  593.73    4.553    6.57 9000.0    2.7119    0.0457    6.20  100.00    4.40   39.45    0.7200   36.75000   -1.30900 9000.000
   454  592.93    4.564    6.43 9000.0    2.7117    0.0457    6.23   99.00    4.60   39.43    0.7200   36.75000   -1.30900 9000.000
   456  592.24    4.574    6.34 9000.0    2.7117    0.0458    6.26   98.00    4.70   39.43    0.7200   36.75000   -1.30900 9000.000
   458  591.67    4.582    6.30 9000.0    2.7118    0.0458    6.28   98.00    4.80   39.44    0.7200   36.75000   -1.30900 9000.000
   460  591.07    4.590    6.17 9000.0    2.7120    0.0459    6.30   98.00    5.00   39.47    0.7200   36.75000   -1.30900 9000.000
   462  590.29    4.601    6.03 9000.0    2.7120    0.0459    6.33   98.00    5.10   39.47    0.7200   36.75000   -1.30900 9000.000
   464  589.40    4.614    5.96 9000.0    2.7122    0.0460    6.36   98.00    5.30   39.49    0.7200   36.74900   -1.31000 9000.000
   466  588.50    4.626    5.88 9000.0    2.7123    0.0461    6.39   99.00    5.40   39.50    0.7200   36.74900   -1.31000 9000.000
   468  587.72    4.637    5.88 9000.0    2.7123    0.0461    6.42  100.00    5.60   39.50    0.7200   36.74900   -1.30900 9000.000
   470  587.12    4.645    5.87 9000.0    2.6725    0.0455    6.44  100.00    5.70   39.51    0.7100   36.74900   -1.30900 9000.000
   472  586.59    4.653    5.78 9000.0    2.6724    0.0456    6.46  101.00    5.80   39.50    0.7100   36.74900   -1.30900 9000.000
   474  585.95    4.662    5.66 9000.0    2.6722    0.0456    6.48  101.00    5.90   39.48    0.7100   36.74900   -1.30900 9000.000
100000  585.23    4.672    5.58 9000.0    2.6722    0.0457    6.51  101.00    6.00   39.48    0.7100   36.74900   -1.30900 9000.000
   478  584.51    4.682    5.46 9000.0    2.6722    0.0457    6.54  101.00    6.10   39.48    0.7100   36.74900   -1.30900 9000.000
   480  583.81    4.692    5.38 9000.0    2.6723    0.0458    6.56  101.00    6.20   39.49    0.7100   36.74900   -1.30900 9000.000
   482  583.17    4.701    5.41 9000.0    2.6724    0.0458    6.58  101.00    6.30   39.50    0.7100   36.74800   -1.30900 9000.000
   484  582.63    4.708    5.43 9000.0    2.6724    0.0459    6.60  100.00    6.40   39.50    0.7100   36.74800   -1.30900 9000.000
   486  582.06    4.716    5.36 9000.0    2.6725    0.0459    6.62  100.00    6.40   39.51    0.7100   36.74800   -1.30900 9000.000
   488  581.49    4.724    5.26 9000.0    2.6727    0.0460    6.65   99.00    6.50   39.53    0.7100   36.74800   -1.30900 9000.000
   490  580.91    4.732    5.14 9000.0    2.6727    0.0460    6.67   99.00    6.60   39.53    0.7100   36.74800   -1.30900 9000.000
   492  580.25    4.741    4.99 9000.0    2.6728    0.0461    6.69   99.00    6.80   39.55    0.7100   36.74800   -1.30900 9000.000
   494  579.57    4.751    4.94 9000.0    2.6729    0.0461    6.72   99.00    6.90   39.56    0.7100   36.74800   -1.30900 9000.000
   496  578.83    4.761    4.91 9000.0    2.6730    0.0462    6.74   99.00    7.10   39.57    0.7100   36.74800   -1.30900 9000.000
   498  578.00    4.773    4.85 9000.0    2.6730    0.0462    6.77   99.00    7.20   39.57    0.7100   36.74800   -1.30900 9000.000
   500  577.06    4.786    4.78 9000.0    2.6728    0.0463    6.81   99.00    7.40   39.55    0.7100   36.74700   -1.30900 9000.000
   502  576.13    4.800    4.72 9000.0    2.6726    0.0464    6.84   99.00    7.60   39.52    0.7100   36.74700   -1.30900 9000.000
   504  575.40    4.810    4.70 9000.0    2.6324    0.0457    6.87   99.00    7.80   39.49    0.7000   36.74700   -1.30900 9000.000
   506  574.86    4.818    4.68 9000.0    2.5925    0.0451    6.89   99.00    7.90   39.48    0.6900   36.74700   -1.30900 9000.000
   508  574.42    4.824    4.63 9000.0    2.5925    0.0451    6.90   99.00    8.10   39.48    0.6900   36.74700   -1.30900 9000.000
   510  573.88    4.832    4.48 9000.0    2.5925    0.0452    6.92   99.00    8.20   39.48    0.6900   36.74700   -1.30900 9000.000
   512  573.13    4.842    4.36 9000.0    2.5926    0.0452    6.95   99.00    8.30   39.50    0.6900   36.74600   -1.30900 9000.000
   514  572.37    4.853    4.30 9000.0    2.5928    0.0453    6.98   99.00    8.40   39.52    0.6900   36.74600   -1.30900 9000.000
   516  571.68    4.863    4.30 9000.0    2.5530    0.0447    7.00   99.00    8.50   39.53    0.6800   36.74600   -1.30900 9000.000
   518  570.91    4.874    4.30 9000.0    2.5131    0.0440    7.03   98.00    8.50   39.53    0.6700   36.74600   -1.30900 9000.000
   520  570.16    4.885    4.26 9000.0    2.4733    0.0434    7.05   98.00    8.40   39.54    0.6600   36.74600   -1.30900 9000.000
   522  569.44    4.895    4.21 9000.0    2.4334    0.0427    7.08   97.00    8.30   39.54    0.6500   36.74600   -1.30900 9000.000
   524  568.59    4.907    4.11 9000.0    2.3934    0.0421    7.11   97.00    8.20   39.53    0.6400   36.74500   -1.30900 9000.000
   526  567.63    4.921    3.97 9000.0    2.3934    0.0422    7.14   96.00    8.10   39.53    0.6400   36.74500   -1.30900 9000.000
   528  566.67    4.935    3.88 9000.0    2.3536    0.0415    7.17   95.00    7.90   39.54    0.6300   36.74500   -1.30900 9000.000
   530  565.78    4.947    3.82 9000.0    2.3137    0.0409    7.20   94.00    7.60   39.54    0.6200   36.74500   -1.30900 9000.000
   532  565.08    4.957    3.80 9000.0    2.3138    0.0409    7.22   94.00    7.40   39.55    0.6200   36.74500   -1.30900 9000.000
   534  564.36    4.968    3.79 9000.0    2.2739    0.0403    7.24   93.00    7.10   39.55    0.6100   36.74500   -1.30900 9000.000
   536  563.49    4.980    3.67 9000.0    2.2740    0.0404    7.27   92.00    6.80   39.56    0.6100   36.74500   -1.30900 9000.000
   538  562.57    4.994    3.55 9000.0    2.2740    0.0404    7.30   92.00    6.50   39.57    0.6100   36.74400   -1.30900 9000.000
   540  561.67    5.007    3.49 9000.0    2.2742    0.0405    7.33   92.00    6.20   39.59    0.6100   36.74400   -1.30900 9000.000
   542  560.82    5.019    3.40 9000.0    2.2343    0.0398    7.36   92.00    5.90   39.59    0.6000   36.74400   -1.30900 9000.000
   544  560.01    5.031    3.31 9000.0    2.2343    0.0399    7.38   93.00    5.60   39.59    0.6000   36.74400   -1.30900 9000.000
   546  559.34    5.040    3.27 9000.0    2.2343    0.0399    7.40   93.00    5.40   39.59    0.6000   36.74400   -1.30900 9000.000
   548  558.75    5.049    3.18 9000.0    2.1945    0.0393    7.42   95.00    5.10   39.60    0.5900   36.74400   -1.30900 9000.000
   550  558.05    5.059    3.06 9000.0    2.1945    0.0393    7.44   96.00    4.80   39.60    0.5900   36.74400   -1.30900 9000.000
   552  557.12    5.073    2.96 9000.0    2.1945    0.0394    7.47   98.00    4.60   39.60    0.5900   36.74400   -1.30900 9000.000
   554  556.14    5.087    2.83 9000.0    2.1945    0.0395    7.50  101.00    4.40   39.61    0.5900   36.74400   -1.30900 9000.000
   556  555.26    5.100    2.76 9000.0    2.1946    0.0395    7.53  103.00    4.10   39.62    0.5900   36.74400   -1.30900 9000.000
   558  554.50    5.111    2.71 9000.0    2.1946    0.0396    7.55  107.00    3.90   39.62    0.5900   36.74400   -1.30900 9000.000
   560  553.71    5.122    2.61 9000.0    2.1947    0.0396    7.58  110.00    3.70   39.63    0.5900   36.74400   -1.30900 9000.000
   562  552.82    5.135    2.50 9000.0    2.2344    0.0404    7.61  114.00    3.40   39.61    0.6000   36.74400   -1.30900 9000.000
   564  551.94    5.148    2.45 9000.0    2.2342    0.0405    7.64  119.00    3.20   39.58    0.6000   36.74300   -1.30900 9000.000
   566  551.02    5.162    2.40 9000.0    2.2738    0.0413    7.66  124.00    3.00   39.53    0.6100   36.74300   -1.30900 9000.000
   568  550.09    5.175    2.30 9000.0    2.2733    0.0413    7.70  130.00    2.70   39.47    0.6100   36.74300   -1.30900 9000.000
   570  549.25    5.188    2.21 9000.0    2.2730    0.0414    7.72  137.00    2.50   39.43    0.6100   36.74300   -1.30900 9000.000
   572  548.49    5.199    2.19 9000.0    2.2727    0.0414    7.75  144.00    2.40   39.39    0.6100   36.74300   -1.30900 9000.000
   574  547.87    5.208    2.15 9000.0    2.2724    0.0415    7.77  152.00    2.30   39.34    0.6100   36.74300   -1.30900 9000.000
   576  547.39    5.215    2.20 9000.0    2.2722    0.0415    7.78  159.00    2.20   39.31    0.6100   36.74300   -1.30800 9000.000
   578  546.97    5.221    2.27 9000.0    2.3118    0.0423    7.80  166.00    2.10   39.28    0.6200   36.74300   -1.30800 9000.000
   580  546.49    5.228    2.18 9000.0    2.3118    0.0423    7.81  171.00    2.10   39.28    0.6200   36.74300   -1.30800 9000.000
   582  545.91    5.237    2.08 9000.0    2.3517    0.0431    7.83  176.00    2.10   39.28    0.6300   36.74300   -1.30800 9000.000
   584  545.31    5.246    2.06 9000.0    2.3917    0.0439    7.85  178.00    2.10   39.30    0.6400   36.74300   -1.30800 9000.000
   586  544.62    5.256    1.97 9000.0    2.3918    0.0439    7.88  179.00    2.10   39.32    0.6400   36.74300   -1.30800 9000.000
   588  543.93    5.266    1.85 9000.0    2.3920    0.0440    7.90  178.00    2.20   39.35    0.6400   36.74300   -1.30800 9000.000
   590  543.27    5.276    1.77 9000.0    2.3922    0.0440    7.92  177.00    2.20   39.37    0.6400   36.74300   -1.30800 9000.000
   592  542.63    5.286    1.70 9000.0    2.3925    0.0441    7.95  174.00    2.30   39.41    0.6400   36.74300   -1.30800 9000.000
   594  542.02    5.295    1.68 9000.0    2.3927    0.0441    7.97  170.00    2.40   39.43    0.6400   36.74300   -1.30800 9000.000
   596  541.35    5.305    1.66 9000.0    2.4327    0.0449    7.99  167.00    2.60   39.45    0.6500   36.74300   -1.30800 9000.000
   598  540.59    5.316    1.54 9000.0    2.4328    0.0450    8.02  164.00    2.80   39.47    0.6500   36.74300   -1.30800 9000.000
   600  539.80    5.328    1.40 9000.0    2.4329    0.0451    8.05  161.00    3.00   39.48    0.6500   36.74300   -1.30800 9000.000
   602  539.04    5.339    1.30 9000.0    2.4330    0.0451    8.07  159.00    3.20   39.49    0.6500   36.74300   -1.30800 9000.000
   604  538.25    5.351    1.25 9000.0    2.4331    0.0452    8.10  158.00    3.50   39.50    0.6500   36.74300   -1.30800 9000.000
   606  537.51    5.362    1.26 9000.0    2.4331    0.0453    8.13  158.00    3.70   39.50    0.6500   36.74300   -1.30800 9000.000
   608  536.88    5.372    1.21 9000.0    2.4330    0.0453    8.15  158.00    3.90   39.49    0.6500   36.74300   -1.30800 9000.000
   610  536.31    5.380    1.06 9000.0    2.3930    0.0446    8.17  159.00    4.20   39.48    0.6400   36.74300   -1.30800 9000.000
   612  535.68    5.390    0.94 9000.0    2.3929    0.0447    8.19  161.00    4.40   39.46    0.6400   36.74300   -1.30800 9000.000
   614  534.99    5.400    0.89 9000.0    2.3928    0.0447    8.22  163.00    4.50   39.45    0.6400   36.74300   -1.30800 9000.000
   616  534.23    5.411    0.84 9000.0    2.3927    0.0448    8.24  166.00    4.70   39.44    0.6400   36.74300   -1.30700 9000.000
   618  533.42    5.424    0.72 9000.0    2.3927    0.0449    8.27  170.00    4.90   39.44    0.6400   36.74300   -1.30700 9000.000
   620  532.55    5.437    0.54 9000.0    2.3927    0.0449    8.30  173.00    5.10   39.44    0.6400   36.74300   -1.30700 9000.000
   622  531.62    5.451    0.43 9000.0    2.3927    0.0450    8.34  176.00    5.30   39.44    0.6400   36.74300   -1.30700 9000.000
   624  530.68    5.465    0.37 9000.0    2.3928    0.0451    8.37  180.00    5.50   39.45    0.6400   36.74300   -1.30700 9000.000
   626  529.78    5.478    0.37 9000.0    2.3530    0.0444    8.40  183.00    5.70   39.46    0.6300   36.74300   -1.30700 9000.000
   628  528.96    5.491    0.44 9000.0    2.3532    0.0445    8.43  185.00    5.90   39.48    0.6300   36.74300   -1.30700 9000.000
   630  528.22    5.502    0.53 9000.0    2.3133    0.0438    8.46  187.00    6.10   39.49    0.6200   36.74300   -1.30700 9000.000
   632  527.54    5.512    0.58 9000.0    2.3134    0.0439    8.48  189.00    6.30   39.50    0.6200   36.74300   -1.30700 9000.000
   634  526.90    5.522    0.65 9000.0    2.2735    0.0431    8.50  190.00    6.40   39.50    0.6100   36.74300   -1.30600 9000.000
   636  526.28    5.532    0.78 9000.0    2.2736    0.0432    8.52  190.00    6.40   39.51    0.6100   36.74300   -1.30600 9000.000
   638  525.74    5.540    0.96 9000.0    2.2738    0.0432    8.54  190.00    6.40   39.53    0.6100   36.74300   -1.30600 9000.000
   640  525.26    5.547    1.08 9000.0    2.2339    0.0425    8.56  190.00    6.40   39.53    0.6000   36.74300   -1.30600 9000.000
   642  524.82    5.554    1.07 9000.0    2.2339    0.0426    8.57  189.00    6.30   39.53    0.6000   36.74300   -1.30600 9000.000
   644  524.36    5.561    1.04 9000.0    2.1940    0.0418    8.59  187.00    6.20   39.53    0.5900   36.74300   -1.30600 9000.000
   646  523.91    5.568    0.98 9000.0    2.1940    0.0419    8.60  186.00    6.00   39.53    0.5900   36.74300   -1.30600 9000.000
   648  523.44    5.575    0.94 9000.0    2.1938    0.0419    8.62  184.00    5.80   39.51    0.5900   36.74300   -1.30600 9000.000
   650  522.92    5.583    0.90 9000.0    2.1540    0.0412    8.64  181.00    5.60   39.52    0.5800   36.74300   -1.30600 9000.000
   652  522.38    5.592    0.85 9000.0    2.1540    0.0412    8.65  179.00    5.40   39.52    0.5800   36.74300   -1.30500 9000.000
   654  521.80    5.601    0.87 9000.0    2.1141    0.0405    8.67  176.00    5.30   39.51    0.5700   36.74300   -1.30500 9000.000
   656  521.26    5.609    0.95 9000.0    2.1141    0.0406    8.69  174.00    5.10   39.51    0.5700   36.74300   -1.30500 9000.000
   658  520.68    5.618    0.97 9000.0    2.0741    0.0398    8.71  172.00    5.00   39.50    0.5600   36.74300   -1.30500 9000.000
   660  520.10    5.627    0.98 9000.0    2.0739    0.0399    8.73  170.00    4.90   39.47    0.5600   36.74300   -1.30500 9000.000
   662  519.40    5.638    1.07 9000.0    2.0339    0.0392    8.75  168.00    4.80   39.45    0.5500   36.74300   -1.30500 9000.000
   664  518.56    5.651    1.14 9000.0    2.0336    0.0392    8.77  167.00    4.70   39.40    0.5500   36.74300   -1.30500 9000.000
   666  517.64    5.665    1.10 9000.0    2.0335    0.0393    8.80  166.00    4.60   39.39    0.5500   36.74300   -1.30500 9000.000
   668  516.77    5.679    0.97 9000.0    2.0334    0.0393    8.83  165.00    4.40   39.38    0.5500   36.74300   -1.30500 9000.000
   670  516.10    5.689    0.89 9000.0    1.9936    0.0386    8.85  164.00    4.30   39.38    0.5400   36.74300   -1.30500 9000.000
   672  515.64    5.696    0.92 9000.0    1.9537    0.0379    8.86  163.00    4.10   39.38    0.5300   36.74300   -1.30500 9000.000
   674  515.21    5.703    0.91 9000.0    1.9537    0.0379    8.88  163.00    3.90   39.38    0.5300   36.74300   -1.30400 9000.000
   676  514.76    5.710    0.83 9000.0    1.9537    0.0380    8.89  162.00    3.60   39.38    0.5300   36.74300   -1.30400 9000.000
   678  514.33    5.716    0.75 9000.0    1.9536    0.0380    8.90  161.00    3.40   39.37    0.5300   36.74300   -1.30400 9000.000
   680  513.89    5.723    0.68 9000.0    1.9935    0.0388    8.92  160.00    3.10   39.37    0.5400   36.74300   -1.30400 9000.000
   682  513.36    5.732    0.61 9000.0    1.9934    0.0388    8.93  159.00    2.90   39.36    0.5400   36.74300   -1.30400 9000.000
   684  512.79    5.741    0.55 9000.0    1.9934    0.0389    8.95  158.00    2.70   39.35    0.5400   36.74300   -1.30400 9000.000
   686  512.23    5.749    0.52 9000.0    1.9933    0.0389    8.97  157.00    2.50   39.34    0.5400   36.74300   -1.30400 9000.000
   688  511.67    5.758    0.55 9000.0    1.9932    0.0390    8.98  156.00    2.30   39.33    0.5400   36.74300   -1.30400 9000.000
   690  511.19    5.766    0.61 9000.0    1.9932    0.0390    9.00  156.00    2.20   39.33    0.5400   36.74300   -1.30400 9000.000
