  1754  316.87    9.327  -27.66   15.0    0.9353    0.0295    0.50 9000.00 9000.00   59.24    0.2500 9000.00000 9000.00000 9000.000
  1756  316.54    9.335  -27.76   15.0    0.9798    0.0310    0.51 9000.00 9000.00   59.23    0.2600 9000.00000 9000.00000 9000.000
  1758  316.21    9.342  -27.82   15.0    0.9798    0.0310    0.51 9000.00 9000.00   59.23    0.2600 9000.00000 9000.00000 9000.000
  1760  315.84    9.350  -27.89   16.0    0.9798    0.0310    0.52 9000.00 9000.00   59.23    0.2600 9000.00000 9000.00000 9000.000
  1762  315.47    9.359  -27.98   16.0    0.9798    0.0311    0.53 9000.00 9000.00   59.22    0.2600 9000.00000 9000.00000 9000.000
  1764  315.14    9.366  -28.06   16.0    0.9798    0.0311    0.54 9000.00 9000.00   59.21    0.2600 9000.00000 9000.00000 9000.000
  1766  314.78    9.375  -28.12   16.0    0.9797    0.0311    0.55 9000.00 9000.00   59.20    0.2600 9000.00000 9000.00000 9000.000
  1768  314.44    9.382  -28.19   17.0    0.9797    0.0312    0.56 9000.00 9000.00   59.18    0.2600 9000.00000 9000.00000 9000.000
  1770  314.11    9.390  -28.22   17.0    0.9796    0.0312    0.57 9000.00 9000.00   59.17    0.2600 9000.00000 9000.00000 9000.000
  1772  313.76    9.398  -28.28   17.0    0.9796    0.0312    0.57 9000.00 9000.00   59.17    0.2600 9000.00000 9000.00000 9000.000
  1774  313.39    9.406  -28.39   17.0    0.9796    0.0313    0.58 9000.00 9000.00   59.17    0.2600 9000.00000 9000.00000 9000.000
  1776  313.04    9.414  -28.45   17.0    0.9795    0.0313    0.59 9000.00 9000.00   59.13    0.2600 9000.00000 9000.00000 9000.000
  1778  312.71    9.422  -28.50   18.0    1.0240    0.0327    0.60 9000.00 9000.00   59.13    0.2700 9000.00000 9000.00000 9000.000
  1780  312.36    9.430  -28.56   18.0    1.0240    0.0328    0.61 9000.00 9000.00   59.13    0.2700 9000.00000 9000.00000 9000.000
  1782  311.97    9.439  -28.59   18.0    1.0240    0.0328    0.62 9000.00 9000.00   59.12    0.2700 9000.00000 9000.00000 9000.000
  1784  311.57    9.448  -28.69   19.0    1.0240    0.0329    0.63 9000.00 9000.00   59.12    0.2700 9000.00000 9000.00000 9000.000
  1786  311.19    9.457  -28.78   19.0    1.0240    0.0329    0.64 9000.00 9000.00   59.10    0.2700 9000.00000 9000.00000 9000.000
  1788  310.81    9.465  -28.84   19.0    1.0684    0.0344    0.65 9000.00 9000.00   59.07    0.2800 9000.00000 9000.00000 9000.000
  1790  310.44    9.474  -28.91   19.0    1.0683    0.0344    0.66 9000.00 9000.00   59.06    0.2800 9000.00000 9000.00000 9000.000
  1792  309.98    9.485  -29.00   19.0    1.0683    0.0345    0.67 9000.00 9000.00   59.05    0.2800 9000.00000 9000.00000 9000.000
  1794  309.36    9.499  -29.11   19.0    1.0683    0.0345    0.69 9000.00 9000.00   59.04    0.2800 9000.00000 9000.00000 9000.000
  1796  308.72    9.514  -29.25   19.0    1.1127    0.0360    0.71 9000.00 9000.00   59.02    0.2900 9000.00000 9000.00000 9000.000
  1798  308.12    9.528  -29.35   20.0    1.1126    0.0361    0.72 9000.00 9000.00   58.99    0.2900 9000.00000 9000.00000 9000.000
  1800  307.71    9.537  -29.37   20.0    1.1126    0.0362    0.74 9000.00 9000.00   58.98    0.2900 9000.00000 9000.00000 9000.000
  1802  307.37    9.545  -29.43   20.0    1.1126    0.0362    0.75 9000.00 9000.00   58.97    0.2900 9000.00000 9000.00000 9000.000
  1804  306.95    9.555  -29.47   20.0    1.1125    0.0362    0.76 9000.00 9000.00   58.95    0.2900 9000.00000 9000.00000 9000.000
  1806  306.49    9.565  -29.52   20.0    1.1570    0.0377    0.77 9000.00 9000.00   58.94    0.3000 9000.00000 9000.00000 9000.000
  1808  306.07    9.575  -29.62   20.0    1.1569    0.0378    0.78 9000.00 9000.00   58.93    0.3000 9000.00000 9000.00000 9000.000
  1810  305.68    9.584  -29.75   20.0    1.1568    0.0378    0.80 9000.00 9000.00   58.91    0.3000 9000.00000 9000.00000 9000.000
  1812  305.29    9.593  -29.88   20.0    1.1568    0.0379    0.81 9000.00 9000.00   58.90    0.3000 9000.00000 9000.00000 9000.000
  1814  304.94    9.601  -29.95   20.0    1.2013    0.0394    0.82 9000.00 9000.00   58.90    0.3100 9000.00000 9000.00000 9000.000
  1816  304.61    9.609  -29.99   20.0    1.2013    0.0394    0.83 9000.00 9000.00   58.90    0.3100 9000.00000 9000.00000 9000.000
  1818  304.29    9.617  -30.03   20.0    1.2013    0.0395    0.84 9000.00 9000.00   58.90    0.3100 9000.00000 9000.00000 9000.000
  1820  303.94    9.625  -30.03   20.0    1.2013    0.0395    0.85 9000.00 9000.00   58.89    0.3100 9000.00000 9000.00000 9000.000
  1822  303.58    9.633  -30.04   20.0    1.2012    0.0396    0.86 9000.00 9000.00   58.88    0.3100 9000.00000 9000.00000 9000.000
  1824  303.23    9.642  -30.11   20.0    1.2011    0.0396    0.87 9000.00 9000.00   58.85    0.3100 9000.00000 9000.00000 9000.000
  1826  302.89    9.649  -30.20   20.0    1.2456    0.0411    0.88 9000.00 9000.00   58.85    0.3200 9000.00000 9000.00000 9000.000
  1828  302.51    9.658  -30.24   21.0    1.2456    0.0412    0.89 9000.00 9000.00   58.85    0.3200 9000.00000 9000.00000 9000.000
  1830  302.11    9.668  -30.25   21.0    1.2456    0.0412    0.91 9000.00 9000.00   58.84    0.3200 9000.00000 9000.00000 9000.000
  1832  301.74    9.677  -30.34   21.0    1.2455    0.0413    0.92 9000.00 9000.00   58.82    0.3200 9000.00000 9000.00000 9000.000
  1834  301.38    9.685  -30.43   20.0    1.2899    0.0428    0.93 9000.00 9000.00   58.81    0.3300 9000.00000 9000.00000 9000.000
  1836  301.03    9.693  -30.46   21.0    1.2898    0.0428    0.94 9000.00 9000.00   58.78    0.3300 9000.00000 9000.00000 9000.000
  1838  300.67    9.702  -30.50   21.0    1.2898    0.0429    0.96 9000.00 9000.00   58.78    0.3300 9000.00000 9000.00000 9000.000
  1840  300.35    9.709  -30.61   21.0    1.2897    0.0429    0.97 9000.00 9000.00   58.76    0.3300 9000.00000 9000.00000 9000.000
  1842  299.99    9.718  -30.73   21.0    1.2927    0.0431    0.98 9000.00 9000.00   58.75    0.3300 9000.00000 9000.00000 9000.000
  1844  299.64    9.726  -30.76   22.0    1.2926    0.0431    0.99 9000.00 9000.00   58.74    0.3300 9000.00000 9000.00000 9000.000
  1846  299.29    9.734  -30.83   22.0    1.2926    0.0432    1.00 9000.00 9000.00   58.73    0.3300 9000.00000 9000.00000 9000.000
  1848  298.93    9.743  -30.95   22.0    1.3372    0.0447    1.01 9000.00 9000.00   58.72    0.3400 9000.00000 9000.00000 9000.000
  1850  298.57    9.752  -31.06   23.0    1.3372    0.0448    1.03 9000.00 9000.00   58.72    0.3400 9000.00000 9000.00000 9000.000
  1852  298.24    9.759  -31.13   23.0    1.3372    0.0448    1.04 9000.00 9000.00   58.72    0.3400 9000.00000 9000.00000 9000.000
  1854  297.90    9.767  -31.17   23.0    1.3371    0.0449    1.05 9000.00 9000.00   58.70    0.3400 9000.00000 9000.00000 9000.000
  1856  297.57    9.775  -31.22   23.0    1.3371    0.0449    1.06 9000.00 9000.00   58.69    0.3400 9000.00000 9000.00000 9000.000
  1858  297.25    9.783  -31.27   24.0    1.3370    0.0450    1.07 9000.00 9000.00   58.68    0.3400 9000.00000 9000.00000 9000.000
  1860  296.93    9.791  -31.32   24.0    1.3370    0.0450    1.09 9000.00 9000.00   58.67    0.3400 9000.00000 9000.00000 9000.000
  1862  296.60    9.799  -31.31   24.0    1.3370    0.0451    1.10 9000.00 9000.00   58.66    0.3400 9000.00000 9000.00000 9000.000
  1864  296.23    9.807  -31.37   24.0    1.3369    0.0451    1.11 9000.00 9000.00   58.65    0.3400 9000.00000 9000.00000 9000.000
  1866  295.87    9.816  -31.44   25.0    1.3369    0.0452    1.12 9000.00 9000.00   58.63    0.3400 9000.00000 9000.00000 9000.000
  1868  295.52    9.824  -31.51   25.0    1.3369    0.0452    1.14 9000.00 9000.00   58.63    0.3400 9000.00000 9000.00000 9000.000
  1870  295.15    9.833  -31.58   24.0    1.3369    0.0453    1.15 9000.00 9000.00   58.62    0.3400 9000.00000 9000.00000 9000.000
  1872  294.79    9.842  -31.67   24.0    1.3369    0.0453    1.16 9000.00 9000.00   58.62    0.3400 9000.00000 9000.00000 9000.000
  1874  294.45    9.850  -31.74   24.0    1.3368    0.0454    1.17 9000.00 9000.00   58.61    0.3400 9000.00000 9000.00000 9000.000
  1876  294.12    9.858  -31.76   24.0    1.3368    0.0455    1.19 9000.00 9000.00   58.60    0.3400 9000.00000 9000.00000 9000.000
  1878  293.77    9.866  -31.79   23.0    1.3367    0.0455    1.20 9000.00 9000.00   58.58    0.3400 9000.00000 9000.00000 9000.000
  1880  293.43    9.874  -31.88   23.0    1.3367    0.0456    1.21 9000.00 9000.00   58.57    0.3400 9000.00000 9000.00000 9000.000
  1882  293.10    9.882  -31.93   23.0    1.3367    0.0456    1.22 9000.00 9000.00   58.57    0.3400 9000.00000 9000.00000 9000.000
  1884  292.77    9.890  -31.95   22.0    1.3366    0.0457    1.23 9000.00 9000.00   58.55    0.3400 9000.00000 9000.00000 9000.000
  1886  292.43    9.899  -32.01   22.0    1.3366    0.0457    1.25 9000.00 9000.00   58.55    0.3400 9000.00000 9000.00000 9000.000
  1888  292.10    9.906  -32.11   22.0    1.3366    0.0458    1.26 9000.00 9000.00   58.54    0.3400 9000.00000 9000.00000 9000.000
  1890  291.75    9.915  -32.22   22.0    1.3812    0.0473    1.27 9000.00 9000.00   58.54    0.3500 9000.00000 9000.00000 9000.000
  1892  291.41    9.923  -32.33   22.0    1.3812    0.0474    1.28 9000.00 9000.00   58.54    0.3500 9000.00000 9000.00000 9000.000
  1894  291.06    9.932  -32.42   22.0    1.3811    0.0474    1.30 9000.00 9000.00   58.51    0.3500 9000.00000 9000.00000 9000.000
  1896  290.69    9.941  -32.52   22.0    1.3810    0.0475    1.31 9000.00 9000.00   58.50    0.3500 9000.00000 9000.00000 9000.000
  1898  290.37    9.948  -32.61   22.0    1.3810    0.0476    1.32 9000.00 9000.00   58.49    0.3500 9000.00000 9000.00000 9000.000
  1900  290.07    9.956  -32.68   21.0    1.3810    0.0476    1.33 9000.00 9000.00   58.48    0.3500 9000.00000 9000.00000 9000.000
  1902  289.74    9.964  -32.74   21.0    1.4255    0.0492    1.35 9000.00 9000.00   58.48    0.3600 9000.00000 9000.00000 9000.000
  1904  289.40    9.972  -32.80   21.0    1.4255    0.0493    1.36 9000.00 9000.00   58.48    0.3600 9000.00000 9000.00000 9000.000
  1906  289.07    9.980  -32.84   20.0    1.4255    0.0493    1.37 9000.00 9000.00   58.47    0.3600 9000.00000 9000.00000 9000.000
  1908  288.74    9.988  -32.94   20.0    1.4255    0.0494    1.39 9000.00 9000.00   58.46    0.3600 9000.00000 9000.00000 9000.000
  1910  288.41    9.996  -33.02   20.0    1.4700    0.0510    1.40 9000.00 9000.00   58.46    0.3700 9000.00000 9000.00000 9000.000
  1912  288.07   10.004  -33.07   20.0    1.4700    0.0510    1.41 9000.00 9000.00   58.45    0.3700 9000.00000 9000.00000 9000.000
  1914  287.73   10.013  -33.10   20.0    1.4700    0.0511    1.43 9000.00 9000.00   58.44    0.3700 9000.00000 9000.00000 9000.000
  1916  287.41   10.020  -33.18   20.0    1.4699    0.0511    1.44 9000.00 9000.00   58.42    0.3700 9000.00000 9000.00000 9000.000
  1918  287.10   10.028  -33.27   20.0    1.4699    0.0512    1.45 9000.00 9000.00   58.42    0.3700 9000.00000 9000.00000 9000.000
  1920  286.77   10.036  -33.30   21.0    1.4699    0.0513    1.47 9000.00 9000.00   58.42    0.3700 9000.00000 9000.00000 9000.000
