   390  625.86    4.114    3.24   47.0    2.0269    0.0324    6.16    8.00    8.60   35.05    0.5800 9000.00000 9000.00000 9000.000
   392  624.79    4.128    3.14   46.0    1.9886    0.0318    6.19    8.00    8.60   35.05    0.5700 9000.00000 9000.00000 9000.000
   394  623.87    4.140    3.13   45.0    1.9886    0.0319    6.21    8.00    8.60   35.05    0.5700 9000.00000 9000.00000 9000.000
   396  623.21    4.148    3.17   42.0    1.9886    0.0319    6.23    8.00    8.60   35.05    0.5700 9000.00000 9000.00000 9000.000
   398  622.45    4.158    3.12   40.0    1.9886    0.0319    6.24    8.00    8.40   35.05    0.5700 9000.00000 9000.00000 9000.000
   400  621.64    4.169    3.05   39.0    1.9887    0.0320    6.26    8.00    8.30   35.06    0.5700 9000.00000 9000.00000 9000.000
   402  620.78    4.180    2.97   39.0    1.9887    0.0320    6.29    7.00    8.10   35.06    0.5700 9000.00000 9000.00000 9000.000
   404  619.75    4.193    2.88   38.0    1.9887    0.0321    6.31    7.00    7.90   35.06    0.5700 9000.00000 9000.00000 9000.000
   406  618.85    4.205    2.82   38.0    1.9887    0.0321    6.34    7.00    7.70   35.06    0.5700 9000.00000 9000.00000 9000.000
   408  618.10    4.215    2.79   37.0    1.9887    0.0322    6.35    7.00    7.40   35.06    0.5700 9000.00000 9000.00000 9000.000
   410  617.31    4.225    2.72   38.0    1.9505    0.0316    6.37    7.00    7.20   35.06    0.5600 9000.00000 9000.00000 9000.000
   412  616.36    4.238    2.60   43.0    1.9505    0.0316    6.40    7.00    7.00   35.06    0.5600 9000.00000 9000.00000 9000.000
   414  615.27    4.252    2.45   48.0    1.9504    0.0317    6.43    7.00    6.80   35.05    0.5600 9000.00000 9000.00000 9000.000
   416  614.34    4.264    2.37   49.0    1.9504    0.0317    6.45    7.00    6.60   35.05    0.5600 9000.00000 9000.00000 9000.000
   418  613.69    4.273    2.37   49.0    1.9121    0.0312    6.46    7.00    6.50   35.04    0.5500 9000.00000 9000.00000 9000.000
   420  613.02    4.281    2.33   49.0    1.9121    0.0312    6.48    8.00    6.40   35.04    0.5500 9000.00000 9000.00000 9000.000
   422  612.23    4.292    2.23   48.0    1.8738    0.0306    6.50    8.00    6.30   35.03    0.5400 9000.00000 9000.00000 9000.000
   424  611.29    4.304    2.11   47.0    1.8737    0.0307    6.52    8.00    6.30   35.02    0.5400 9000.00000 9000.00000 9000.000
   426  610.33    4.317    2.01   46.0    1.8737    0.0307    6.55    9.00    6.30   35.02    0.5400 9000.00000 9000.00000 9000.000
   428  609.45    4.329    2.01   42.0    1.8355    0.0301    6.57    9.00    6.30   35.02    0.5300 9000.00000 9000.00000 9000.000
   430  608.59    4.340    2.02   38.0    1.8355    0.0302    6.59    9.00    6.30   35.02    0.5300 9000.00000 9000.00000 9000.000
   432  607.63    4.353    1.92   38.0    1.8355    0.0302    6.61   10.00    6.30   35.02    0.5300 9000.00000 9000.00000 9000.000
   434  606.65    4.366    1.75   43.0    1.7972    0.0296    6.63    9.00    6.30   35.02    0.5200 9000.00000 9000.00000 9000.000
   436  605.79    4.377    1.65   43.0    1.7972    0.0297    6.65    9.00    6.40   35.02    0.5200 9000.00000 9000.00000 9000.000
   438  605.03    4.387    1.63   42.0    1.7972    0.0297    6.67    9.00    6.40   35.02    0.5200 9000.00000 9000.00000 9000.000
   440  604.27    4.398    1.59   43.0    1.7973    0.0297    6.69    8.00    6.40   35.03    0.5200 9000.00000 9000.00000 9000.000
   442  603.45    4.408    1.50   43.0    1.7973    0.0298    6.71    7.00    6.40   35.03    0.5200 9000.00000 9000.00000 9000.000
   444  602.51    4.421    1.40   43.0    1.7972    0.0298    6.73    6.00    6.30   35.02    0.5200 9000.00000 9000.00000 9000.000
   446  601.42    4.436    1.28   43.0    1.7589    0.0292    6.76    5.00    6.30   35.01    0.5100 9000.00000 9000.00000 9000.000
   448  600.39    4.449    1.23   43.0    1.7589    0.0293    6.78    3.00    6.30   35.00    0.5100 9000.00000 9000.00000 9000.000
   450  599.38    4.463    1.19   42.0    1.7207    0.0287    6.80    2.00    6.20   35.00    0.5000 9000.00000 9000.00000 9000.000
   452  598.27    4.478    1.09   42.0    1.7206    0.0288    6.83    1.00    6.10   34.99    0.5000 9000.00000 9000.00000 9000.000
   454  597.39    4.490    1.10   42.0    1.7205    0.0288    6.85  360.00    6.00   34.98    0.5000 9000.00000 9000.00000 9000.000
   456  596.71    4.499    1.16   43.0    1.6823    0.0282    6.86  359.00    5.90   34.97    0.4900 9000.00000 9000.00000 9000.000
   458  596.00    4.508    1.19   43.0    1.6823    0.0282    6.88  358.00    5.80   34.97    0.4900 9000.00000 9000.00000 9000.000
   460  595.25    4.518    1.16   44.0    1.6821    0.0283    6.90  357.00    5.70   34.95    0.4900 9000.00000 9000.00000 9000.000
   462  594.30    4.531    0.99   44.0    1.6821    0.0283    6.92  357.00    5.60   34.95    0.4900 9000.00000 9000.00000 9000.000
   464  593.22    4.546    0.81   45.0    1.6821    0.0284    6.94  356.00    5.50   34.94    0.4900 9000.00000 9000.00000 9000.000
   466  592.11    4.561    0.63   45.0    1.6821    0.0284    6.97  356.00    5.40   34.94    0.4900 9000.00000 9000.00000 9000.000
   468  591.04    4.576    0.50   46.0    1.6439    0.0278    6.99  355.00    5.30   34.94    0.4800 9000.00000 9000.00000 9000.000
   470  590.01    4.589    0.42   46.0    1.6439    0.0279    7.01  354.00    5.20   34.94    0.4800 9000.00000 9000.00000 9000.000
   472  588.92    4.604    0.30   47.0    1.6439    0.0279    7.04  354.00    5.10   34.94    0.4800 9000.00000 9000.00000 9000.000
   474  587.98    4.617    0.23   48.0    1.6438    0.0280    7.06  353.00    5.00   34.93    0.4800 9000.00000 9000.00000 9000.000
   476  587.29    4.627    0.18   48.0    1.6438    0.0280    7.07  352.00    4.90   34.93    0.4800 9000.00000 9000.00000 9000.000
   478  586.55    4.637    0.06   48.0    1.6438    0.0280    7.09  351.00    4.90   34.93    0.4800 9000.00000 9000.00000 9000.000
   480  585.76    4.648    0.01   49.0    1.6438    0.0281    7.11  350.00    4.80   34.93    0.4800 9000.00000 9000.00000 9000.000
   482  584.93    4.659   -0.06   49.0    1.6438    0.0281    7.13  348.00    4.70   34.93    0.4800 9000.00000 9000.00000 9000.000
   484  583.95    4.672   -0.24   49.0    1.6438    0.0281    7.15  347.00    4.70   34.93    0.4800 9000.00000 9000.00000 9000.000
   486  582.87    4.687   -0.40   48.0    1.6438    0.0282    7.17  346.00    4.60   34.93    0.4800 9000.00000 9000.00000 9000.000
   488  581.83    4.701   -0.51   49.0    1.6438    0.0283    7.19  344.00    4.60   34.93    0.4800 9000.00000 9000.00000 9000.000
   490  580.95    4.714   -0.56   50.0    1.6438    0.0283    7.21  343.00    4.70   34.92    0.4800 9000.00000 9000.00000 9000.000
   492  580.06    4.726   -0.60   50.0    1.6438    0.0283    7.23  342.00    4.70   34.92    0.4800 9000.00000 9000.00000 9000.000
   494  579.04    4.740   -0.78   51.0    1.6438    0.0284    7.26  340.00    4.80   34.92    0.4800 9000.00000 9000.00000 9000.000
   496  577.99    4.754   -0.95   52.0    1.6436    0.0284    7.28  339.00    4.90   34.90    0.4800 9000.00000 9000.00000 9000.000
   498  576.89    4.769   -1.08   52.0    1.6436    0.0285    7.31  339.00    5.00   34.90    0.4800 9000.00000 9000.00000 9000.000
   500  575.82    4.784   -1.19   52.0    1.6436    0.0285    7.33  338.00    5.10   34.90    0.4800 9000.00000 9000.00000 9000.000
   502  574.74    4.799   -1.30   52.0    1.6436    0.0286    7.35  338.00    5.30   34.90    0.4800 9000.00000 9000.00000 9000.000
   504  573.60    4.815   -1.45   53.0    1.6436    0.0287    7.38  338.00    5.40   34.90    0.4800 9000.00000 9000.00000 9000.000
   506  572.56    4.830   -1.55   52.0    1.6436    0.0287    7.40  337.00    5.50   34.89    0.4800 9000.00000 9000.00000 9000.000
   508  571.79    4.840   -1.60   52.0    1.6435    0.0287    7.42  338.00    5.60   34.88    0.4800 9000.00000 9000.00000 9000.000
   510  571.08    4.850   -1.67   51.0    1.6435    0.0288    7.44  338.00    5.70   34.87    0.4800 9000.00000 9000.00000 9000.000
   512  570.26    4.862   -1.81   50.0    1.6435    0.0288    7.46  339.00    5.70   34.88    0.4800 9000.00000 9000.00000 9000.000
   514  569.40    4.874   -1.95   51.0    1.6435    0.0289    7.47  340.00    5.70   34.87    0.4800 9000.00000 9000.00000 9000.000
   516  568.48    4.886   -2.04   52.0    1.6434    0.0289    7.50  341.00    5.70   34.86    0.4800 9000.00000 9000.00000 9000.000
   518  567.58    4.899   -2.11   52.0    1.6434    0.0290    7.52  342.00    5.70   34.86    0.4800 9000.00000 9000.00000 9000.000
   520  566.72    4.911   -2.13   51.0    1.6434    0.0290    7.54  344.00    5.70   34.86    0.4800 9000.00000 9000.00000 9000.000
   522  565.84    4.923   -2.16   49.0    1.6434    0.0290    7.56  347.00    5.60   34.86    0.4800 9000.00000 9000.00000 9000.000
   524  564.87    4.937   -2.26   48.0    1.6434    0.0291    7.58  349.00    5.60   34.86    0.4800 9000.00000 9000.00000 9000.000
   526  563.88    4.951   -2.35   47.0    1.6434    0.0291    7.60  352.00    5.50   34.86    0.4800 9000.00000 9000.00000 9000.000
   528  562.92    4.964   -2.39   46.0    1.6434    0.0292    7.62  355.00    5.50   34.86    0.4800 9000.00000 9000.00000 9000.000
   530  562.06    4.977   -2.36   44.0    1.6434    0.0292    7.64  358.00    5.50   34.85    0.4800 9000.00000 9000.00000 9000.000
   532  561.24    4.988   -2.38   42.0    1.6434    0.0293    7.66    1.00    5.40   34.85    0.4800 9000.00000 9000.00000 9000.000
   534  560.39    5.000   -2.48   41.0    1.6433    0.0293    7.68    4.00    5.50   34.84    0.4800 9000.00000 9000.00000 9000.000
   536  559.45    5.014   -2.51   40.0    1.6433    0.0294    7.70    8.00    5.50   34.84    0.4800 9000.00000 9000.00000 9000.000
   538  558.48    5.027   -2.58   39.0    1.6815    0.0301    7.73   11.00    5.50   34.84    0.4900 9000.00000 9000.00000 9000.000
   540  557.68    5.039   -2.59   38.0    1.6815    0.0302    7.75   14.00    5.50   34.83    0.4900 9000.00000 9000.00000 9000.000
   542  556.92    5.049   -2.65   37.0    1.6815    0.0302    7.76   17.00    5.50   34.83    0.4900 9000.00000 9000.00000 9000.000
   544  556.05    5.062   -2.75   38.0    1.6814    0.0302    7.78   20.00    5.50   34.82    0.4900 9000.00000 9000.00000 9000.000
   546  555.21    5.074   -2.84   40.0    1.7196    0.0310    7.80   24.00    5.50   34.82    0.5000 9000.00000 9000.00000 9000.000
   548  554.31    5.087   -2.90   43.0    1.7196    0.0310    7.83   27.00    5.50   34.82    0.5000 9000.00000 9000.00000 9000.000
   550  553.36    5.100   -2.98   46.0    1.7196    0.0311    7.85   30.00    5.50   34.82    0.5000 9000.00000 9000.00000 9000.000
   552  552.53    5.112   -2.99   46.0    1.7196    0.0311    7.87   34.00    5.50   34.81    0.5000 9000.00000 9000.00000 9000.000
   554  551.80    5.123   -2.97   45.0    1.7196    0.0312    7.89   37.00    5.60   34.81    0.5000 9000.00000 9000.00000 9000.000
   556  551.00    5.134   -3.08   45.0    1.7196    0.0312    7.91   41.00    5.70   34.81    0.5000 9000.00000 9000.00000 9000.000
   558  550.08    5.147   -3.22   46.0    1.6814    0.0306    7.93   44.00    5.80   34.81    0.4900 9000.00000 9000.00000 9000.000
   560  549.12    5.161   -3.32   48.0    1.6814    0.0306    7.95   48.00    6.00   34.81    0.4900 9000.00000 9000.00000 9000.000
   562  548.27    5.174   -3.33   52.0    1.6813    0.0307    7.97   50.00    6.10   34.80    0.4900 9000.00000 9000.00000 9000.000
   564  547.45    5.185   -3.34   56.0    1.6813    0.0307    7.99   53.00    6.40   34.80    0.4900 9000.00000 9000.00000 9000.000
   566  546.46    5.200   -3.52   57.0    1.6431    0.0301    8.02   55.00    6.60   34.80    0.4800 9000.00000 9000.00000 9000.000
   568  545.45    5.214   -3.64   57.0    1.6431    0.0301    8.04   57.00    6.90   34.80    0.4800 9000.00000 9000.00000 9000.000
   570  544.63    5.226   -3.54   55.0    1.6048    0.0295    8.06   58.00    7.20   34.79    0.4700 9000.00000 9000.00000 9000.000
   572  543.91    5.237   -3.48   54.0    1.5666    0.0288    8.08   59.00    7.40   34.78    0.4600 9000.00000 9000.00000 9000.000
   574  543.22    5.247   -3.53   52.0    1.5666    0.0288    8.09   60.00    7.70   34.78    0.4600 9000.00000 9000.00000 9000.000
   576  542.52    5.257   -3.59   51.0    1.5665    0.0289    8.11   60.00    7.90   34.76    0.4600 9000.00000 9000.00000 9000.000
   578  541.66    5.269   -3.72   50.0    1.5283    0.0282    8.13   61.00    8.10   34.76    0.4500 9000.00000 9000.00000 9000.000
   580  540.64    5.284   -3.86   50.0    1.5283    0.0283    8.15   60.00    8.30   34.76    0.4500 9000.00000 9000.00000 9000.000
   582  539.55    5.300   -3.90   52.0    1.5283    0.0283    8.18   60.00    8.40   34.76    0.4500 9000.00000 9000.00000 9000.000
   584  538.46    5.316   -3.87   54.0    1.4901    0.0277    8.20   60.00    8.50   34.76    0.4400 9000.00000 9000.00000 9000.000
   586  537.48    5.331   -3.87   54.0    1.4901    0.0277    8.22   60.00    8.50   34.76    0.4400 9000.00000 9000.00000 9000.000
   588  536.72    5.342   -3.84   54.0    1.4518    0.0270    8.24   60.00    8.50   34.75    0.4300 9000.00000 9000.00000 9000.000
   590  536.04    5.352   -3.83   53.0    1.4136    0.0264    8.25   60.00    8.50   34.74    0.4200 9000.00000 9000.00000 9000.000
   592  535.16    5.365   -3.90   52.0    1.4136    0.0264    8.27   60.00    8.40   34.74    0.4200 9000.00000 9000.00000 9000.000
   594  534.17    5.379   -3.97   49.0    1.3753    0.0257    8.29   60.00    8.20   34.73    0.4100 9000.00000 9000.00000 9000.000
   596  533.17    5.394   -3.99   49.0    1.3753    0.0258    8.31   60.00    8.10   34.72    0.4100 9000.00000 9000.00000 9000.000
   598  532.25    5.408   -3.96   49.0    1.3753    0.0258    8.33   61.00    7.90   34.72    0.4100 9000.00000 9000.00000 9000.000
   600  531.30    5.422   -3.97   48.0    1.3753    0.0259    8.35   61.00    7.70   34.72    0.4100 9000.00000 9000.00000 9000.000
   602  530.40    5.435   -3.97   44.0    1.3370    0.0252    8.37   61.00    7.40   34.71    0.4000 9000.00000 9000.00000 9000.000
   604  529.50    5.449   -3.99   40.0    1.3370    0.0252    8.39   62.00    7.20   34.70    0.4000 9000.00000 9000.00000 9000.000
   606  528.56    5.463   -4.03   39.0    1.3370    0.0253    8.40   62.00    6.90   34.70    0.4000 9000.00000 9000.00000 9000.000
   608  527.56    5.478   -4.10   39.0    1.3370    0.0253    8.42   61.00    6.60   34.70    0.4000 9000.00000 9000.00000 9000.000
   610  526.50    5.493   -4.25   39.0    1.3370    0.0254    8.45   61.00    6.40   34.70    0.4000 9000.00000 9000.00000 9000.000
   612  525.62    5.507   -4.31   39.0    1.3370    0.0254    8.46   60.00    6.10   34.70    0.4000 9000.00000 9000.00000 9000.000
   614  524.85    5.518   -4.31   38.0    1.3369    0.0255    8.48   60.00    5.80   34.69    0.4000 9000.00000 9000.00000 9000.000
   616  524.07    5.530   -4.32   36.0    1.3369    0.0255    8.49   58.00    5.60   34.68    0.4000 9000.00000 9000.00000 9000.000
   618  523.30    5.542   -4.37   35.0    1.3369    0.0255    8.51   57.00    5.30   34.68    0.4000 9000.00000 9000.00000 9000.000
   620  522.55    5.553   -4.45   34.0    1.3751    0.0263    8.53   55.00    5.10   34.69    0.4100 9000.00000 9000.00000 9000.000
   622  521.84    5.563   -4.51   33.0    1.3751    0.0264    8.54   53.00    4.90   34.68    0.4100 9000.00000 9000.00000 9000.000
   624  521.09    5.575   -4.65   32.0    1.3750    0.0264    8.56   51.00    4.80   34.67    0.4100 9000.00000 9000.00000 9000.000
   626  520.31    5.587   -4.79   33.0    1.3750    0.0264    8.57   49.00    4.70   34.67    0.4100 9000.00000 9000.00000 9000.000
   628  519.48    5.599   -4.89   33.0    1.3750    0.0265    8.59   47.00    4.60   34.66    0.4100 9000.00000 9000.00000 9000.000
   630  518.55    5.613   -5.01   32.0    1.4132    0.0273    8.61   45.00    4.60   34.67    0.4200 9000.00000 9000.00000 9000.000
   632  517.54    5.628   -5.12   32.0    1.4132    0.0273    8.63   44.00    4.60   34.67    0.4200 9000.00000 9000.00000 9000.000
   634  516.62    5.642   -5.16   30.0    1.4514    0.0281    8.65   44.00    4.70   34.67    0.4300 9000.00000 9000.00000 9000.000
   636  515.69    5.657   -5.18   28.0    1.4514    0.0281    8.67   43.00    4.70   34.66    0.4300 9000.00000 9000.00000 9000.000
   638  514.75    5.671   -5.24   26.0    1.4896    0.0289    8.69   43.00    4.80   34.66    0.4400 9000.00000 9000.00000 9000.000
   640  513.88    5.684   -5.26   26.0    1.5277    0.0297    8.71   44.00    5.00   34.65    0.4500 9000.00000 9000.00000 9000.000
   642  512.93    5.699   -5.34   27.0    1.5658    0.0305    8.74   45.00    5.10   34.63    0.4600 9000.00000 9000.00000 9000.000
   644  511.98    5.713   -5.47   28.0    1.6422    0.0321    8.76   46.00    5.30   34.63    0.4800 9000.00000 9000.00000 9000.000
   646  511.19    5.725   -5.54   29.0    1.6422    0.0321    8.78   48.00    5.40   34.62    0.4800 9000.00000 9000.00000 9000.000
   648  510.40    5.738   -5.62   30.0    1.6420    0.0322    8.80   49.00    5.60   34.60    0.4800 9000.00000 9000.00000 9000.000
   650  509.57    5.750   -5.72   31.0    1.6802    0.0330    8.82   51.00    5.80   34.59    0.4900 9000.00000 9000.00000 9000.000
   652  508.73    5.763   -5.78   31.0    1.6801    0.0330    8.84   53.00    6.00   34.58    0.4900 9000.00000 9000.00000 9000.000
   654  507.86    5.777   -5.88   32.0    1.6801    0.0331    8.86   55.00    6.20   34.58    0.4900 9000.00000 9000.00000 9000.000
   656  506.92    5.791   -6.02   34.0    1.6801    0.0331    8.89   56.00    6.40   34.57    0.4900 9000.00000 9000.00000 9000.000
   658  506.03    5.805   -6.14   35.0    1.6800    0.0332    8.91   57.00    6.60   34.56    0.4900 9000.00000 9000.00000 9000.000
   660  505.30    5.816   -6.14   36.0    1.6800    0.0332    8.93   58.00    6.80   34.56    0.4900 9000.00000 9000.00000 9000.000
   662  504.51    5.828   -6.21   36.0    1.6418    0.0325    8.95   59.00    7.00   34.55    0.4800 9000.00000 9000.00000 9000.000
   664  503.61    5.842   -6.37   37.0    1.6418    0.0326    8.98   59.00    7.20   34.55    0.4800 9000.00000 9000.00000 9000.000
   666  502.66    5.857   -6.52   38.0    1.6417    0.0327    9.00   60.00    7.40   34.54    0.4800 9000.00000 9000.00000 9000.000
   668  501.70    5.872   -6.64   38.0    1.6035    0.0320    9.02   60.00    7.60   34.54    0.4700 9000.00000 9000.00000 9000.000
   670  500.84    5.885   -6.66   39.0    1.6035    0.0320    9.05   60.00    7.70   34.53    0.4700 9000.00000 9000.00000 9000.000
   672  499.98    5.899   -6.71   38.0    1.5653    0.0313    9.07   59.00    7.90   34.53    0.4600 9000.00000 9000.00000 9000.000
   674  499.14    5.912   -6.76   37.0    1.5653    0.0314    9.09   59.00    8.00   34.53    0.4600 9000.00000 9000.00000 9000.000
   676  498.27    5.926   -6.80   35.0    1.5271    0.0306    9.11   59.00    8.10   34.52    0.4500 9000.00000 9000.00000 9000.000
   678  497.33    5.940   -6.87   35.0    1.5270    0.0307    9.13   59.00    8.20   34.51    0.4500 9000.00000 9000.00000 9000.000
   680  496.32    5.956   -6.93   36.0    1.4889    0.0300    9.16   59.00    8.30   34.51    0.4400 9000.00000 9000.00000 9000.000
